# MvsR for tab1d_cold /home/gieg/projects/eos/RMF3/RMF3_TOV.d
# p_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 3.343345e-03 4.447169e+00 2.103171e+00 2.479032e+00 6.799000e+00 3.346561e+00 5.915890e-03 8.895676e+00
 3.344810e-03 4.447245e+00 2.103113e+00 2.478935e+00 6.799000e+00 3.335821e+00 5.917741e-03 8.895996e+00
 3.346275e-03 4.447321e+00 2.103055e+00 2.478844e+00 6.799000e+00 3.353682e+00 5.919593e-03 8.896315e+00
 3.347742e-03 4.446337e+00 2.102997e+00 2.478752e+00 6.798000e+00 3.351520e+00 5.921446e-03 8.895015e+00
 3.349209e-03 4.446413e+00 2.102939e+00 2.478654e+00 6.798000e+00 3.320591e+00 5.923299e-03 8.895335e+00
 3.350676e-03 4.446489e+00 2.102881e+00 2.478561e+00 6.798000e+00 3.363386e+00 5.925153e-03 8.895654e+00
 3.352144e-03 4.445506e+00 2.102823e+00 2.478470e+00 6.797000e+00 3.339443e+00 5.927008e-03 8.894354e+00
 3.353613e-03 4.445582e+00 2.102765e+00 2.478372e+00 6.797000e+00 3.316663e+00 5.928864e-03 8.894673e+00
 3.355083e-03 4.445658e+00 2.102707e+00 2.478278e+00 6.797000e+00 3.371003e+00 5.930720e-03 8.894993e+00
 3.356553e-03 4.444675e+00 2.102649e+00 2.478188e+00 6.796000e+00 3.332019e+00 5.932577e-03 8.893693e+00
 3.358024e-03 4.444751e+00 2.102591e+00 2.478091e+00 6.796000e+00 3.324067e+00 5.934435e-03 8.894012e+00
 3.359495e-03 4.444827e+00 2.102533e+00 2.477995e+00 6.796000e+00 3.356947e+00 5.936294e-03 8.894331e+00
 3.360968e-03 4.443844e+00 2.102475e+00 2.477904e+00 6.795000e+00 3.330470e+00 5.938153e-03 8.893031e+00
 3.362440e-03 4.443921e+00 2.102416e+00 2.477809e+00 6.795000e+00 3.329514e+00 5.940014e-03 8.893350e+00
 3.363914e-03 4.443997e+00 2.102358e+00 2.477711e+00 6.795000e+00 3.327929e+00 5.941875e-03 8.893669e+00
 3.365388e-03 4.443014e+00 2.102300e+00 2.477620e+00 6.794000e+00 3.335970e+00 5.943737e-03 8.892369e+00
 3.366862e-03 4.443091e+00 2.102241e+00 2.477526e+00 6.794000e+00 3.338290e+00 5.945599e-03 8.892688e+00
 3.368338e-03 4.443167e+00 2.102183e+00 2.477428e+00 6.794000e+00 3.309013e+00 5.947463e-03 8.893007e+00
 3.369814e-03 4.442184e+00 2.102124e+00 2.477335e+00 6.793000e+00 3.344132e+00 5.949327e-03 8.891706e+00
 3.371290e-03 4.442261e+00 2.102066e+00 2.477243e+00 6.793000e+00 3.328567e+00 5.951192e-03 8.892025e+00
 3.372768e-03 4.442338e+00 2.102007e+00 2.477144e+00 6.793000e+00 3.301314e+00 5.953058e-03 8.892345e+00
 3.374246e-03 4.441355e+00 2.101949e+00 2.477050e+00 6.792000e+00 3.353019e+00 5.954924e-03 8.891044e+00
 3.375724e-03 4.441432e+00 2.101890e+00 2.476959e+00 6.792000e+00 3.319636e+00 5.956791e-03 8.891363e+00
 3.377203e-03 4.441508e+00 2.101832e+00 2.476860e+00 6.792000e+00 3.307416e+00 5.958660e-03 8.891682e+00
 3.378683e-03 4.440526e+00 2.101773e+00 2.476764e+00 6.791000e+00 3.349408e+00 5.960528e-03 8.890381e+00
 3.380164e-03 4.440603e+00 2.101715e+00 2.476673e+00 6.791000e+00 3.316831e+00 5.962398e-03 8.890700e+00
 3.381645e-03 4.440680e+00 2.101656e+00 2.476576e+00 6.791000e+00 3.312294e+00 5.964269e-03 8.891019e+00
 3.383127e-03 4.439697e+00 2.101597e+00 2.476478e+00 6.790000e+00 3.320999e+00 5.966140e-03 8.889718e+00
 3.384609e-03 4.439774e+00 2.101538e+00 2.476387e+00 6.790000e+00 3.319432e+00 5.968012e-03 8.890037e+00
 3.386093e-03 4.439851e+00 2.101480e+00 2.476292e+00 6.790000e+00 3.322096e+00 5.969885e-03 8.890356e+00
 3.387576e-03 4.439928e+00 2.101421e+00 2.476192e+00 6.790000e+00 3.299452e+00 5.971759e-03 8.890674e+00
 3.389061e-03 4.438946e+00 2.101362e+00 2.476100e+00 6.789000e+00 3.327417e+00 5.973633e-03 8.889373e+00
 3.390546e-03 4.439023e+00 2.101303e+00 2.476006e+00 6.789000e+00 3.318427e+00 5.975509e-03 8.889692e+00
 3.392032e-03 4.439101e+00 2.101244e+00 2.475907e+00 6.789000e+00 3.287604e+00 5.977385e-03 8.890011e+00
 3.393518e-03 4.438118e+00 2.101185e+00 2.475812e+00 6.788000e+00 3.336730e+00 5.979262e-03 8.888709e+00
 3.395005e-03 4.438196e+00 2.101126e+00 2.475720e+00 6.788000e+00 3.308245e+00 5.981140e-03 8.889028e+00
 3.396493e-03 4.438273e+00 2.101067e+00 2.475621e+00 6.788000e+00 3.291759e+00 5.983018e-03 8.889347e+00
 3.397981e-03 4.437291e+00 2.101008e+00 2.475524e+00 6.787000e+00 3.340040e+00 5.984898e-03 8.888045e+00
 3.399470e-03 4.437368e+00 2.100949e+00 2.475432e+00 6.787000e+00 3.304218e+00 5.986778e-03 8.888364e+00
 3.400960e-03 4.437446e+00 2.100890e+00 2.475334e+00 6.787000e+00 3.296170e+00 5.988659e-03 8.888683e+00
 3.402450e-03 4.436464e+00 2.100831e+00 2.475236e+00 6.786000e+00 3.315280e+00 5.990541e-03 8.887381e+00
 3.403941e-03 4.436542e+00 2.100771e+00 2.475144e+00 6.786000e+00 3.303324e+00 5.992423e-03 8.887700e+00
 3.405432e-03 4.436619e+00 2.100712e+00 2.475048e+00 6.786000e+00 3.305091e+00 5.994307e-03 8.888018e+00
 3.406925e-03 4.435637e+00 2.100653e+00 2.474948e+00 6.785000e+00 3.289670e+00 5.996191e-03 8.886717e+00
 3.408418e-03 4.435715e+00 2.100594e+00 2.474855e+00 6.785000e+00 3.311666e+00 5.998076e-03 8.887035e+00
 3.409911e-03 4.435793e+00 2.100534e+00 2.474760e+00 6.785000e+00 3.306944e+00 5.999962e-03 8.887354e+00
 3.411405e-03 4.434811e+00 2.100475e+00 2.474660e+00 6.784000e+00 3.276038e+00 6.001849e-03 8.886052e+00
 3.412900e-03 4.434889e+00 2.100416e+00 2.474565e+00 6.784000e+00 3.320915e+00 6.003736e-03 8.886370e+00
 3.414396e-03 4.434967e+00 2.100356e+00 2.474472e+00 6.784000e+00 3.294978e+00 6.005625e-03 8.886689e+00
 3.415892e-03 4.433985e+00 2.100297e+00 2.474372e+00 6.783000e+00 3.275854e+00 6.007514e-03 8.885387e+00
 3.417389e-03 4.434063e+00 2.100237e+00 2.474275e+00 6.783000e+00 3.328523e+00 6.009404e-03 8.885705e+00
 3.418886e-03 4.434141e+00 2.100178e+00 2.474183e+00 6.783000e+00 3.289077e+00 6.011295e-03 8.886024e+00
 3.420384e-03 4.433160e+00 2.100118e+00 2.474083e+00 6.782000e+00 3.281229e+00 6.013187e-03 8.884721e+00
 3.421883e-03 4.433238e+00 2.100059e+00 2.473984e+00 6.782000e+00 3.310014e+00 6.015079e-03 8.885040e+00
 3.423383e-03 4.433316e+00 2.099999e+00 2.473892e+00 6.782000e+00 3.288006e+00 6.016973e-03 8.885358e+00
 3.424883e-03 4.432335e+00 2.099939e+00 2.473794e+00 6.781000e+00 3.287065e+00 6.018867e-03 8.884056e+00
 3.426384e-03 4.432413e+00 2.099880e+00 2.473694e+00 6.781000e+00 3.281179e+00 6.020762e-03 8.884374e+00
 3.427885e-03 4.432491e+00 2.099820e+00 2.473601e+00 6.781000e+00 3.295022e+00 6.022658e-03 8.884692e+00
 3.429387e-03 4.431510e+00 2.099760e+00 2.473505e+00 6.780000e+00 3.294546e+00 6.024555e-03 8.883390e+00
 3.430890e-03 4.431589e+00 2.099700e+00 2.473404e+00 6.780000e+00 3.264057e+00 6.026452e-03 8.883708e+00
 3.432393e-03 4.431667e+00 2.099641e+00 2.473309e+00 6.780000e+00 3.303898e+00 6.028351e-03 8.884026e+00
 3.433897e-03 4.430686e+00 2.099581e+00 2.473215e+00 6.779000e+00 3.283509e+00 6.030250e-03 8.882724e+00
 3.435402e-03 4.430764e+00 2.099521e+00 2.473114e+00 6.779000e+00 3.259298e+00 6.032150e-03 8.883042e+00
 3.436907e-03 4.430843e+00 2.099461e+00 2.473017e+00 6.779000e+00 3.313916e+00 6.034051e-03 8.883360e+00
 3.438413e-03 4.429862e+00 2.099401e+00 2.472923e+00 6.778000e+00 3.275161e+00 6.035953e-03 8.882057e+00
 3.439920e-03 4.429941e+00 2.099341e+00 2.472823e+00 6.778000e+00 3.266367e+00 6.037856e-03 8.882375e+00
 3.441427e-03 4.430019e+00 2.099281e+00 2.472724e+00 6.778000e+00 3.302799e+00 6.039759e-03 8.882694e+00
 3.442935e-03 4.430098e+00 2.099221e+00 2.472631e+00 6.778000e+00 3.273190e+00 6.041664e-03 8.883012e+00
 3.444444e-03 4.429117e+00 2.099161e+00 2.472532e+00 6.777000e+00 3.270445e+00 6.043569e-03 8.881709e+00
 3.445954e-03 4.429196e+00 2.099101e+00 2.472431e+00 6.777000e+00 3.273911e+00 6.045475e-03 8.882027e+00
 3.447464e-03 4.429275e+00 2.099041e+00 2.472337e+00 6.777000e+00 3.277704e+00 6.047382e-03 8.882345e+00
 3.448974e-03 4.428294e+00 2.098980e+00 2.472240e+00 6.776000e+00 3.280969e+00 6.049290e-03 8.881042e+00
 3.450486e-03 4.428373e+00 2.098920e+00 2.472139e+00 6.776000e+00 3.254686e+00 6.051199e-03 8.881360e+00
 3.451998e-03 4.428452e+00 2.098860e+00 2.472044e+00 6.776000e+00 3.285792e+00 6.053108e-03 8.881678e+00
 3.453510e-03 4.427471e+00 2.098800e+00 2.471948e+00 6.775000e+00 3.273046e+00 6.055019e-03 8.880374e+00
 3.455023e-03 4.427550e+00 2.098739e+00 2.471846e+00 6.775000e+00 3.245499e+00 6.056930e-03 8.880692e+00
 3.456537e-03 4.427630e+00 2.098679e+00 2.471749e+00 6.775000e+00 3.297100e+00 6.058842e-03 8.881010e+00
 3.458052e-03 4.426649e+00 2.098619e+00 2.471655e+00 6.774000e+00 3.263164e+00 6.060755e-03 8.879707e+00
 3.459567e-03 4.426728e+00 2.098558e+00 2.471553e+00 6.774000e+00 3.250682e+00 6.062669e-03 8.880025e+00
 3.461083e-03 4.426807e+00 2.098498e+00 2.471454e+00 6.774000e+00 3.295866e+00 6.064584e-03 8.880342e+00
 3.462600e-03 4.425827e+00 2.098437e+00 2.471360e+00 6.773000e+00 3.259912e+00 6.066500e-03 8.879039e+00
 3.464117e-03 4.425906e+00 2.098377e+00 2.471260e+00 6.773000e+00 3.254793e+00 6.068416e-03 8.879357e+00
 3.465635e-03 4.425986e+00 2.098316e+00 2.471159e+00 6.773000e+00 3.267539e+00 6.070334e-03 8.879675e+00
 3.467154e-03 4.425006e+00 2.098256e+00 2.471065e+00 6.772000e+00 3.262144e+00 6.072252e-03 8.878371e+00
 3.468673e-03 4.425085e+00 2.098195e+00 2.470967e+00 6.772000e+00 3.265530e+00 6.074171e-03 8.878688e+00
 3.470193e-03 4.425165e+00 2.098135e+00 2.470865e+00 6.772000e+00 3.244997e+00 6.076092e-03 8.879006e+00
 3.471714e-03 4.424184e+00 2.098074e+00 2.470769e+00 6.771000e+00 3.270121e+00 6.078013e-03 8.877702e+00
 3.473235e-03 4.424264e+00 2.098013e+00 2.470672e+00 6.771000e+00 3.263402e+00 6.079935e-03 8.878020e+00
 3.474757e-03 4.424344e+00 2.097953e+00 2.470570e+00 6.771000e+00 3.232631e+00 6.081857e-03 8.878338e+00
 3.476280e-03 4.423364e+00 2.097892e+00 2.470473e+00 6.770000e+00 3.279655e+00 6.083781e-03 8.877034e+00
 3.477803e-03 4.423443e+00 2.097831e+00 2.470377e+00 6.770000e+00 3.252132e+00 6.085706e-03 8.877351e+00
 3.479327e-03 4.423523e+00 2.097770e+00 2.470275e+00 6.770000e+00 3.235588e+00 6.087631e-03 8.877669e+00
 3.480852e-03 4.422543e+00 2.097709e+00 2.470176e+00 6.769000e+00 3.285199e+00 6.089557e-03 8.876365e+00
 3.482377e-03 4.422623e+00 2.097648e+00 2.470081e+00 6.769000e+00 3.246579e+00 6.091485e-03 8.876682e+00
 3.483903e-03 4.422703e+00 2.097588e+00 2.469979e+00 6.769000e+00 3.240679e+00 6.093413e-03 8.877000e+00
 3.485429e-03 4.421723e+00 2.097527e+00 2.469878e+00 6.768000e+00 3.262205e+00 6.095342e-03 8.875695e+00
 3.486957e-03 4.421803e+00 2.097466e+00 2.469783e+00 6.768000e+00 3.246990e+00 6.097272e-03 8.876013e+00
 3.488485e-03 4.421883e+00 2.097405e+00 2.469684e+00 6.768000e+00 3.249647e+00 6.099203e-03 8.876330e+00
 3.490013e-03 4.420904e+00 2.097344e+00 2.469581e+00 6.767000e+00 3.236281e+00 6.101135e-03 8.875026e+00
 3.491543e-03 4.420984e+00 2.097283e+00 2.469485e+00 6.767000e+00 3.254526e+00 6.103067e-03 8.875343e+00
 3.493073e-03 4.421064e+00 2.097221e+00 2.469388e+00 6.767000e+00 3.251944e+00 6.105001e-03 8.875661e+00
 3.494603e-03 4.420084e+00 2.097160e+00 2.469284e+00 6.766000e+00 3.221616e+00 6.106935e-03 8.874356e+00
 3.496135e-03 4.420164e+00 2.097099e+00 2.469187e+00 6.766000e+00 3.263440e+00 6.108871e-03 8.874674e+00
 3.497667e-03 4.420245e+00 2.097038e+00 2.469090e+00 6.766000e+00 3.239765e+00 6.110807e-03 8.874991e+00
 3.499199e-03 4.419265e+00 2.096977e+00 2.468987e+00 6.765000e+00 3.220267e+00 6.112744e-03 8.873686e+00
 3.500733e-03 4.419346e+00 2.096915e+00 2.468888e+00 6.765000e+00 3.273099e+00 6.114683e-03 8.874003e+00
 3.502267e-03 4.419426e+00 2.096854e+00 2.468792e+00 6.765000e+00 3.232800e+00 6.116622e-03 8.874321e+00
 3.503801e-03 4.418447e+00 2.096793e+00 2.468690e+00 6.764000e+00 3.226390e+00 6.118562e-03 8.873016e+00
 3.505337e-03 4.418527e+00 2.096731e+00 2.468588e+00 6.764000e+00 3.256093e+00 6.120503e-03 8.873333e+00
 3.506873e-03 4.418608e+00 2.096670e+00 2.468493e+00 6.764000e+00 3.232364e+00 6.122445e-03 8.873650e+00
 3.508409e-03 4.417629e+00 2.096609e+00 2.468392e+00 6.763000e+00 3.232421e+00 6.124388e-03 8.872345e+00
 3.509947e-03 4.417709e+00 2.096547e+00 2.468289e+00 6.763000e+00 3.227144e+00 6.126331e-03 8.872662e+00
 3.511485e-03 4.417790e+00 2.096486e+00 2.468193e+00 6.763000e+00 3.238542e+00 6.128276e-03 8.872979e+00
 3.513024e-03 4.416811e+00 2.096424e+00 2.468094e+00 6.762000e+00 3.239947e+00 6.130222e-03 8.871674e+00
 3.514563e-03 4.416891e+00 2.096363e+00 2.467990e+00 6.762000e+00 3.210032e+00 6.132168e-03 8.871991e+00
 3.516103e-03 4.416972e+00 2.096301e+00 2.467892e+00 6.762000e+00 3.246966e+00 6.134114e-03 8.872308e+00
 3.517644e-03 4.417053e+00 2.096239e+00 2.467795e+00 6.762000e+00 3.228938e+00 6.136060e-03 8.872625e+00
 3.519185e-03 4.416074e+00 2.096178e+00 2.467691e+00 6.761000e+00 3.205802e+00 6.138007e-03 8.871320e+00
 3.520727e-03 4.416155e+00 2.096116e+00 2.467591e+00 6.761000e+00 3.258441e+00 6.139954e-03 8.871637e+00
 3.522270e-03 4.416236e+00 2.096054e+00 2.467494e+00 6.761000e+00 3.220689e+00 6.141901e-03 8.871954e+00
 3.523814e-03 4.415257e+00 2.095993e+00 2.467391e+00 6.760000e+00 3.212967e+00 6.143848e-03 8.870649e+00
 3.525358e-03 4.415338e+00 2.095931e+00 2.467289e+00 6.760000e+00 3.248393e+00 6.145795e-03 8.870966e+00
 3.526902e-03 4.415419e+00 2.095869e+00 2.467193e+00 6.760000e+00 3.218347e+00 6.147743e-03 8.871282e+00
 3.528448e-03 4.414441e+00 2.095807e+00 2.467091e+00 6.759000e+00 3.216898e+00 6.149691e-03 8.869977e+00
 3.529994e-03 4.414522e+00 2.095745e+00 2.466988e+00 6.759000e+00 3.219459e+00 6.151639e-03 8.870294e+00
 3.531541e-03 4.414603e+00 2.095683e+00 2.466891e+00 6.759000e+00 3.222869e+00 6.153587e-03 8.870611e+00
 3.533088e-03 4.413624e+00 2.095622e+00 2.466791e+00 6.758000e+00 3.226860e+00 6.155536e-03 8.869305e+00
 3.534637e-03 4.413706e+00 2.095560e+00 2.466686e+00 6.758000e+00 3.200255e+00 6.157485e-03 8.869622e+00
 3.536186e-03 4.413787e+00 2.095498e+00 2.466588e+00 6.758000e+00 3.230712e+00 6.159434e-03 8.869938e+00
 3.537735e-03 4.412808e+00 2.095436e+00 2.466490e+00 6.757000e+00 3.218542e+00 6.161383e-03 8.868632e+00
 3.539285e-03 4.412890e+00 2.095373e+00 2.466385e+00 6.757000e+00 3.191967e+00 6.163333e-03 8.868949e+00
 3.540836e-03 4.412971e+00 2.095311e+00 2.466285e+00 6.757000e+00 3.242737e+00 6.165283e-03 8.869266e+00
 3.542388e-03 4.411993e+00 2.095249e+00 2.466188e+00 6.756000e+00 3.209490e+00 6.167233e-03 8.867960e+00
 3.543940e-03 4.412075e+00 2.095187e+00 2.466084e+00 6.756000e+00 3.197308e+00 6.169183e-03 8.868276e+00
 3.545493e-03 4.412156e+00 2.095125e+00 2.465981e+00 6.756000e+00 3.240538e+00 6.171134e-03 8.868593e+00
 3.547047e-03 4.411178e+00 2.095063e+00 2.465884e+00 6.755000e+00 3.205658e+00 6.173085e-03 8.867287e+00
 3.548601e-03 4.411260e+00 2.095000e+00 2.465781e+00 6.755000e+00 3.201725e+00 6.175036e-03 8.867603e+00
 3.550156e-03 4.411341e+00 2.094938e+00 2.465678e+00 6.755000e+00 3.212218e+00 6.176988e-03 8.867920e+00
 3.551712e-03 4.410363e+00 2.094876e+00 2.465580e+00 6.754000e+00 3.208255e+00 6.178940e-03 8.866614e+00
 3.553268e-03 4.410445e+00 2.094814e+00 2.465479e+00 6.754000e+00 3.213562e+00 6.180892e-03 8.866930e+00
 3.554825e-03 4.410527e+00 2.094751e+00 2.465374e+00 6.754000e+00 3.191247e+00 6.182844e-03 8.867247e+00
 3.556383e-03 4.409549e+00 2.094689e+00 2.465276e+00 6.753000e+00 3.216092e+00 6.184797e-03 8.865940e+00
 3.557941e-03 4.409631e+00 2.094626e+00 2.465176e+00 6.753000e+00 3.209543e+00 6.186750e-03 8.866257e+00
 3.559500e-03 4.409713e+00 2.094564e+00 2.465071e+00 6.753000e+00 3.179319e+00 6.188703e-03 8.866573e+00
 3.561060e-03 4.408735e+00 2.094501e+00 2.464970e+00 6.752000e+00 3.227220e+00 6.190657e-03 8.865267e+00
 3.562620e-03 4.408817e+00 2.094439e+00 2.464872e+00 6.752000e+00 3.198933e+00 6.192611e-03 8.865583e+00
 3.564181e-03 4.408899e+00 2.094376e+00 2.464767e+00 6.752000e+00 3.183258e+00 6.194566e-03 8.865899e+00
 3.565743e-03 4.407921e+00 2.094314e+00 2.464665e+00 6.751000e+00 3.231321e+00 6.196520e-03 8.864593e+00
 3.567306e-03 4.408003e+00 2.094251e+00 2.464567e+00 6.751000e+00 3.192644e+00 6.198475e-03 8.864909e+00
 3.568869e-03 4.408085e+00 2.094188e+00 2.464463e+00 6.751000e+00 3.187578e+00 6.200431e-03 8.865225e+00
 3.570433e-03 4.407108e+00 2.094126e+00 2.464359e+00 6.750000e+00 3.206708e+00 6.202387e-03 8.863918e+00
 3.571997e-03 4.407190e+00 2.094063e+00 2.464261e+00 6.750000e+00 3.193569e+00 6.204343e-03 8.864235e+00
 3.573563e-03 4.407272e+00 2.094000e+00 2.464158e+00 6.750000e+00 3.198138e+00 6.206299e-03 8.864551e+00
 3.575129e-03 4.407355e+00 2.093937e+00 2.464053e+00 6.750000e+00 3.181575e+00 6.208256e-03 8.864867e+00
 3.576695e-03 4.406377e+00 2.093875e+00 2.463954e+00 6.749000e+00 3.202464e+00 6.210213e-03 8.863560e+00
 3.578262e-03 4.406460e+00 2.093812e+00 2.463853e+00 6.749000e+00 3.198671e+00 6.212171e-03 8.863876e+00
 3.579830e-03 4.406542e+00 2.093749e+00 2.463747e+00 6.749000e+00 3.167498e+00 6.214129e-03 8.864192e+00
 3.581399e-03 4.405565e+00 2.093686e+00 2.463647e+00 6.748000e+00 3.211437e+00 6.216087e-03 8.862885e+00
 3.582968e-03 4.405648e+00 2.093623e+00 2.463547e+00 6.748000e+00 3.186949e+00 6.218046e-03 8.863201e+00
 3.584539e-03 4.405730e+00 2.093560e+00 2.463442e+00 6.748000e+00 3.168475e+00 6.220005e-03 8.863517e+00
 3.586109e-03 4.404753e+00 2.093497e+00 2.463339e+00 6.747000e+00 3.220318e+00 6.221965e-03 8.862210e+00
 3.587681e-03 4.404836e+00 2.093434e+00 2.463240e+00 6.747000e+00 3.180188e+00 6.223925e-03 8.862526e+00
 3.589253e-03 4.404918e+00 2.093371e+00 2.463135e+00 6.747000e+00 3.174470e+00 6.225886e-03 8.862842e+00
 3.590826e-03 4.403941e+00 2.093308e+00 2.463031e+00 6.746000e+00 3.200543e+00 6.227846e-03 8.861535e+00
 3.592399e-03 4.404024e+00 2.093245e+00 2.462932e+00 6.746000e+00 3.179743e+00 6.229808e-03 8.861851e+00
 3.593973e-03 4.404107e+00 2.093182e+00 2.462829e+00 6.746000e+00 3.182367e+00 6.231769e-03 8.862167e+00
 3.595548e-03 4.403130e+00 2.093118e+00 2.462723e+00 6.745000e+00 3.172736e+00 6.233732e-03 8.860859e+00
 3.597124e-03 4.403213e+00 2.093055e+00 2.462623e+00 6.745000e+00 3.187486e+00 6.235694e-03 8.861175e+00
 3.598700e-03 4.403296e+00 2.092992e+00 2.462522e+00 6.745000e+00 3.187090e+00 6.237657e-03 8.861491e+00
 3.600277e-03 4.402319e+00 2.092929e+00 2.462415e+00 6.744000e+00 3.156909e+00 6.239621e-03 8.860183e+00
 3.601855e-03 4.402402e+00 2.092865e+00 2.462314e+00 6.744000e+00 3.195625e+00 6.241585e-03 8.860499e+00
 3.603433e-03 4.402485e+00 2.092802e+00 2.462214e+00 6.744000e+00 3.175092e+00 6.243549e-03 8.860815e+00
 3.605012e-03 4.401508e+00 2.092739e+00 2.462107e+00 6.743000e+00 3.154682e+00 6.245514e-03 8.859507e+00
 3.606592e-03 4.401592e+00 2.092675e+00 2.462004e+00 6.743000e+00 3.207477e+00 6.247479e-03 8.859823e+00
 3.608172e-03 4.401675e+00 2.092612e+00 2.461905e+00 6.743000e+00 3.167711e+00 6.249445e-03 8.860138e+00
 3.609753e-03 4.400698e+00 2.092548e+00 2.461799e+00 6.742000e+00 3.161035e+00 6.251412e-03 8.858830e+00
 3.611335e-03 4.400781e+00 2.092485e+00 2.461694e+00 6.742000e+00 3.193294e+00 6.253378e-03 8.859146e+00
 3.612917e-03 4.400865e+00 2.092421e+00 2.461595e+00 6.742000e+00 3.166865e+00 6.255346e-03 8.859462e+00
 3.614500e-03 4.399888e+00 2.092358e+00 2.461490e+00 6.741000e+00 3.166676e+00 6.257314e-03 8.858154e+00
 3.616084e-03 4.399972e+00 2.092294e+00 2.461384e+00 6.741000e+00 3.164320e+00 6.259282e-03 8.858469e+00
 3.617669e-03 4.400055e+00 2.092230e+00 2.461284e+00 6.741000e+00 3.172524e+00 6.261251e-03 8.858785e+00
 3.619254e-03 4.399079e+00 2.092167e+00 2.461181e+00 6.740000e+00 3.175104e+00 6.263220e-03 8.857477e+00
 3.620840e-03 4.399162e+00 2.092103e+00 2.461074e+00 6.740000e+00 3.146524e+00 6.265190e-03 8.857792e+00
 3.622427e-03 4.399246e+00 2.092039e+00 2.460973e+00 6.740000e+00 3.180016e+00 6.267160e-03 8.858108e+00
 3.624014e-03 4.398270e+00 2.091976e+00 2.460872e+00 6.739000e+00 3.164698e+00 6.269131e-03 8.856799e+00
 3.625602e-03 4.398353e+00 2.091912e+00 2.460764e+00 6.739000e+00 3.141228e+00 6.271103e-03 8.857115e+00
 3.627191e-03 4.398437e+00 2.091848e+00 2.460661e+00 6.739000e+00 3.193220e+00 6.273075e-03 8.857430e+00
 3.628780e-03 4.398521e+00 2.091784e+00 2.460561e+00 6.739000e+00 3.155747e+00 6.275048e-03 8.857746e+00
 3.630370e-03 4.397545e+00 2.091720e+00 2.460454e+00 6.738000e+00 3.148037e+00 6.277021e-03 8.856437e+00
 3.631961e-03 4.397628e+00 2.091656e+00 2.460349e+00 6.738000e+00 3.184989e+00 6.278995e-03 8.856753e+00
 3.633553e-03 4.397712e+00 2.091593e+00 2.460249e+00 6.738000e+00 3.153464e+00 6.280969e-03 8.857068e+00
 3.635145e-03 4.396736e+00 2.091529e+00 2.460143e+00 6.737000e+00 3.152246e+00 6.282944e-03 8.855759e+00
 3.636738e-03 4.396820e+00 2.091465e+00 2.460036e+00 6.737000e+00 3.156519e+00 6.284919e-03 8.856075e+00
 3.638331e-03 4.396904e+00 2.091401e+00 2.459936e+00 6.737000e+00 3.157771e+00 6.286895e-03 8.856390e+00
 3.639926e-03 4.395928e+00 2.091336e+00 2.459832e+00 6.736000e+00 3.162526e+00 6.288872e-03 8.855081e+00
 3.641521e-03 4.396012e+00 2.091272e+00 2.459724e+00 6.736000e+00 3.136933e+00 6.290849e-03 8.855397e+00
 3.643116e-03 4.396097e+00 2.091208e+00 2.459623e+00 6.736000e+00 3.165493e+00 6.292827e-03 8.855712e+00
 3.644713e-03 4.395121e+00 2.091144e+00 2.459521e+00 6.735000e+00 3.154601e+00 6.294806e-03 8.854403e+00
 3.646310e-03 4.395205e+00 2.091080e+00 2.459412e+00 6.735000e+00 3.129363e+00 6.296785e-03 8.854718e+00
 3.647908e-03 4.395289e+00 2.091016e+00 2.459309e+00 6.735000e+00 3.179521e+00 6.298765e-03 8.855033e+00
 3.649506e-03 4.394314e+00 2.090951e+00 2.459208e+00 6.734000e+00 3.144912e+00 6.300745e-03 8.853724e+00
 3.651105e-03 4.394398e+00 2.090887e+00 2.459100e+00 6.734000e+00 3.133854e+00 6.302726e-03 8.854039e+00
 3.652705e-03 4.394482e+00 2.090823e+00 2.458995e+00 6.734000e+00 3.177477e+00 6.304708e-03 8.854355e+00
 3.654306e-03 4.393507e+00 2.090759e+00 2.458894e+00 6.733000e+00 3.141289e+00 6.306690e-03 8.853045e+00
 3.655907e-03 4.393591e+00 2.090694e+00 2.458787e+00 6.733000e+00 3.138318e+00 6.308673e-03 8.853360e+00
 3.657509e-03 4.393676e+00 2.090630e+00 2.458680e+00 6.733000e+00 3.148896e+00 6.310657e-03 8.853676e+00
 3.659112e-03 4.392700e+00 2.090565e+00 2.458579e+00 6.732000e+00 3.143951e+00 6.312641e-03 8.852366e+00
 3.660715e-03 4.392785e+00 2.090501e+00 2.458474e+00 6.732000e+00 3.150112e+00 6.314626e-03 8.852681e+00
 3.662320e-03 4.392869e+00 2.090436e+00 2.458366e+00 6.732000e+00 3.127602e+00 6.316612e-03 8.852996e+00
 3.663924e-03 4.391894e+00 2.090372e+00 2.458264e+00 6.731000e+00 3.151185e+00 6.318598e-03 8.851687e+00
 3.665530e-03 4.391979e+00 2.090307e+00 2.458161e+00 6.731000e+00 3.145777e+00 6.320585e-03 8.852002e+00
 3.667136e-03 4.392063e+00 2.090243e+00 2.458052e+00 6.731000e+00 3.116782e+00 6.322573e-03 8.852317e+00
 3.668743e-03 4.391088e+00 2.090178e+00 2.457948e+00 6.730000e+00 3.164346e+00 6.324561e-03 8.851007e+00
 3.670351e-03 4.391173e+00 2.090114e+00 2.457846e+00 6.730000e+00 3.134247e+00 6.326551e-03 8.851322e+00
